event,date,doi,title,author,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,14:57:37,10.1109/pacificvis.2015.7156360,Variational circular treemaps for interactive visualization of hierarchical data,Haisen Zhao and Lu,3,24,
Pub suggested,14:57:37,10.1109/indin.2015.7281844,Simulation repository visualisation and exploration,Fish et al.,3,25,
Pub suggested,14:57:37,10.1109/tvcg.2014.2346276,Nmap: a Novel Neighborhood Preservation Space-filling Algorithm,Duarte et al.,3,26,
Pub suggested,14:57:37,10.1109/icis.2014.6912178,Geometry based visualization of hierarchical structures,Wang et al.,3,27,
Pub suggested,14:57:37,10.1109/tvcg.2013.231,Visualizing Change over Time Using Dynamic Hierarchies: TreeVersity2 and the StemView,Guerra-Gomez et al.,3,28,
Pub suggested,14:57:37,10.1109/tvcg.2013.91,GosperMap: Using a Gosper Curve for Laying Out Hierarchical Data,Auber et al.,3,29,
Pub suggested,14:57:37,10.1109/tvcg.2012.108,Enhanced Spatial Stability with Hilbert and Moore Treemaps,Tak and Cockburn,3,30,
Pub suggested,14:57:37,10.1109/icis.2012.73,Modified RELT for Display and Navigation of Large Hierarchy on Handheld Touch-Screen Devices,Chhetri and Kang Zhang,3,31,
Pub suggested,14:57:37,10.1109/tvcg.2012.250,Organizing Search Results with a Reference Map,Nocaj and Brandes,3,32,
Pub suggested,14:57:37,10.1007/s00180-011-0272-2,Linked treemap: a 3D treemap-nodelink layout for visualizing hierarchical structures,Linsen and Behrendt,3,33,
Pub suggested,14:57:37,10.4018/jitr.2011040101,Self-Organizing Tree Using Artificial Ants,Azzag and Lebbah,3,34,
Pub suggested,14:57:37,10.1007/978-3-642-24028-7_60,Visualizing Translation Variation: Shakespeare’s Othello,Geng et al.,3,35,
Pub suggested,14:57:37,10.1109/passat/socialcom.2011.139,Group-in-a-Box Layout for Multi-faceted Analysis of Communities,Rodrigues et al.,3,36,
Pub suggested,14:57:37,10.1109/icmla.2010.136,Map-TreeMaps: a New Approach for Hierarchical and Topological Clustering,Azzag et al.,3,37,
Pub suggested,14:57:37,10.1109/tvcg.2010.216,Visualization of Diversity in Large Multivariate Data Sets,Pham et al.,3,38,
Pub suggested,14:57:37,10.1109/isvd.2009.22,Visualizing Biodiversity with Voronoi Treemaps,Horn et al.,3,39,
Pub suggested,14:57:37,10.1057/palgrave.ivs.9500170,DataMeadow: a Visual Canvas for Analysis of Large-Scale Multivariate Data,Elmqvist et al.,3,40,
Pub suggested,14:57:37,10.1109/pacificvis.2008.4475472,Pixelplexing: Gaining Display Resolution through Time,Shearer et al.,3,41,
Pub suggested,14:57:37,10.1109/iv.2008.20,A Dual-View Visualization of In-Car Communication Processes,Sedlmair et al.,3,42,
Pub suggested,14:57:37,10.1109/iv.2008.41,Building the Mega-Collaboration Interface: Behavioral_ Cultural_ and Cognitive Factors in Visualization Support,Newlon et al.,3,43,
Pub suggested,14:57:37,10.1109/tsmcc.2007.906065,Information Visualization for DNA Microarray Data Analysis: a Critical Review,Leishi Zhang et al.,3,44,
Pub suggested,14:57:37,10.1109/pacificvis.2008.4475481,A Treemap Based Method for Rapid Layout of Large Graphs,Muelder and Ma,3,45,
Pub suggested,14:57:37,10.1109/pacificvis.2008.4475475,Interactive Visual Analysis of the NSF Funding Information,Liu et al.,3,46,
Pub suggested,14:57:37,10.1109/vast.2007.4389013,DataMeadow: a Visual Canvas for Analysis of Large-Scale Multivariate Data,Elmqvist et al.,3,47,
Pub suggested,14:57:37,10.1007/978-3-540-27795-8_6,Extending Tree-Maps to Three Dimensions: a Comparative Study,Bladh et al.,3,48,
Pub suggested,14:57:37,10.1057/palgrave.ivs.9500072,Mapping Nominal Values to Numbers for Effective Visualization,Rosario et al.,3,49,
Pub suggested,14:57:37,10.4018/978-1-4666-3625-5.ch005,Self-Organizing Tree Using Artificial Ants,Azzag and Lebbah,3,50,
end,14:58:45,,,,,,,
end,14:58:53,,,,,,,
