event,date,doi,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,17:5:6,10.1145/3172944.3172959,4,44,
Pub suggested,17:5:6,10.1016/j.ipm.2017.01.005,4,45,
Pub suggested,17:5:6,10.1007/978-3-642-41335-3_29,4,46,
Pub suggested,17:5:6,10.1002/asi.22688,4,47,
Pub suggested,17:5:6,10.1002/asi.21419,4,48,
Pub suggested,17:5:6,10.1177/016555158901500406,4,49,
Pub suggested,17:5:6,10.1108/eb024320,4,50,
Keywords updated,17:5:6,,,,,Literature_Visual
Filter updated,17:5:14,,,,,___isSurvey
Pub filtered,17:5:14,10.1109/tvcg.2016.2610422,4,1,
Pub filtered,17:5:14,10.1145/3576840.3578309,4,2,
Pub filtered,17:5:14,10.1109/tvcg.2018.2834341,4,3,
Pub filtered,17:5:14,10.1016/j.ridd.2021.103854,4,4,
Pub activated,17:5:16,10.1109/tvcg.2016.2610422,4,1,suggested
Clicked doi,17:5:25,10.1109/tvcg.2016.2610422,4,1,suggested
Pub excluded,17:5:47,10.1109/tvcg.2016.2610422,4,1,suggested
Pub deactivated,17:5:55,10.1109/tvcg.2016.2610422,4,1,
Pub activated,17:5:55,10.1145/3576840.3578309,4,8,suggested
Clicked doi,17:6:0,10.1145/3576840.3578309,4,8,suggested
Pub excluded,17:6:29,10.1145/3576840.3578309,4,8,suggested
Pub deactivated,17:6:46,10.1145/3576840.3578309,4,8,
Pub activated,17:6:46,10.1109/tvcg.2018.2834341,4,18,suggested
Clicked doi,17:6:48,10.1109/tvcg.2018.2834341,4,18,suggested
Pub excluded,17:7:20,10.1109/tvcg.2018.2834341,4,18,suggested
Pub deactivated,17:7:22,10.1109/tvcg.2018.2834341,4,18,
Pub activated,17:7:22,10.1016/j.ridd.2021.103854,4,43,suggested
Clicked doi,17:7:24,10.1016/j.ridd.2021.103854,4,43,suggested
Pub excluded,17:7:40,10.1016/j.ridd.2021.103854,4,43,suggested
load more,17:7:42,,,,,
Pub deactivated,17:7:42,10.1016/j.ridd.2021.103854,4,43,
Pub suggested,17:7:43,10.1109/tvcg.2016.2610422,4,1,
Pub suggested,17:7:43,10.1007/s12650-023-00941-3,4,2,
Pub suggested,17:7:43,10.1002/asi.20317,4,3,
Pub suggested,17:7:43,10.23919/fusion52260.2023.10224157,4,4,
Pub suggested,17:7:43,10.1145/3399715.3399830,4,5,
Pub suggested,17:7:43,10.1002/asi.22652,4,6,
Pub suggested,17:7:43,10.1093/iwc/iwad019,4,7,
Pub suggested,17:7:43,10.1145/3576840.3578309,4,8,
Pub suggested,17:7:43,10.1109/tvcg.2022.3209434,4,9,
Pub suggested,17:7:43,10.1145/3531073.3534466,4,10,
Pub suggested,17:7:43,10.1109/access.2022.3153027,4,11,
Pub suggested,17:7:43,10.1016/j.cag.2022.02.005,4,12,
Pub suggested,17:7:43,10.1145/3406522.3446037,4,13,
Pub suggested,17:7:43,10.1007/s11192-021-03959-2,4,14,
Pub suggested,17:7:43,10.1109/tvcg.2018.2873011,4,15,
Pub suggested,17:7:43,10.1007/s12650-020-00688-1,4,16,
Pub suggested,17:7:43,10.1109/access.2019.2929754,4,17,
Pub suggested,17:7:43,10.1109/tvcg.2018.2834341,4,18,
Pub suggested,17:7:43,10.1007/s00371-019-01721-7,4,19,
Pub suggested,17:7:43,10.1109/tvcg.2017.2752166,4,20,
Pub suggested,17:7:43,10.1145/3105971.3105981,4,21,
Pub suggested,17:7:43,10.1007/s12650-017-0462-2,4,22,
Pub suggested,17:7:43,10.15701/kcgs.2016.22.5.27,4,23,
Pub suggested,17:7:43,10.1109/tvcg.2012.324,4,24,
Pub suggested,17:7:43,10.1109/tvcg.2010.85,4,25,
Pub suggested,17:7:43,10.1145/223904.223912,4,26,
Pub suggested,17:7:43,10.1109/tvcg.2016.2598667,4,27,
Pub suggested,17:7:43,10.1109/tvcg.2012.252,4,28,
Pub suggested,17:7:43,10.1111/cgf.14794,4,29,
Pub suggested,17:7:43,10.3390/jpm12091359,4,30,
Pub suggested,17:7:43,10.1109/tvcg.2021.3114821,4,31,
Pub suggested,17:7:43,10.1145/3472301.3484320,4,32,
Pub suggested,17:7:43,10.1109/pacificvis52677.2021.00037,4,33,
Pub suggested,17:7:43,10.1109/snams53716.2021.9732139,4,34,
Pub suggested,17:7:43,10.1007/978-3-030-34444-3_10,4,35,
Pub suggested,17:7:43,10.1111/cgf.13714,4,36,
Pub suggested,17:7:43,10.1109/iv.2019.00041,4,37,
Pub suggested,17:7:43,10.1109/pacificvis.2019.00021,4,38,
Pub suggested,17:7:43,10.1007/s12650-019-00597-y,4,39,
Pub suggested,17:7:43,10.1109/vissoft.2018.00024,4,40,
Pub suggested,17:7:43,10.1007/s12650-018-0515-1,4,41,
Pub suggested,17:7:43,10.1109/bigcomp.2018.00057,4,42,
Pub suggested,17:7:43,10.4018/978-1-5225-2058-0.ch001,4,43,
Pub suggested,17:7:43,10.1109/bdva.2017.8114622,4,44,
Pub suggested,17:7:43,10.1109/tvcg.2016.2598447,4,45,
Pub suggested,17:7:43,10.1109/tvcg.2016.2615308,4,46,
Pub suggested,17:7:43,10.1109/vast.2016.7883520,4,47,
Pub suggested,17:7:43,10.1177/1473871615609787,4,48,
Pub suggested,17:7:43,10.1016/j.joi.2016.09.005,4,49,
Pub suggested,17:7:43,10.1109/pacificvis.2015.7156366,4,50,
Pub suggested,17:7:43,10.1109/tvcg.2013.167,4,51,
Pub suggested,17:7:43,10.1109/icpc.2013.6613834,4,52,
Pub suggested,17:7:43,10.1109/tvcg.2013.162,4,53,
Pub suggested,17:7:43,10.1109/vissoft.2013.6650545,4,54,
Pub suggested,17:7:43,10.1002/meet.14505001041,4,55,
Pub suggested,17:7:43,10.1145/2348283.2348298,4,56,
Pub suggested,17:7:43,10.1007/978-0-85729-079-3,4,57,
Pub suggested,17:7:43,10.1109/mcg.2011.103,4,58,
Pub suggested,17:7:43,10.1111/j.1467-8659.2011.01921.x,4,59,
Pub suggested,17:7:43,10.1109/tvcg.2010.194,4,60,
Pub suggested,17:7:43,10.1145/1835804.1835827,4,61,
Pub suggested,17:7:43,10.1109/tvcg.2009.202,4,62,
Pub suggested,17:7:43,10.1109/tvcg.2009.162,4,63,
Pub suggested,17:7:43,10.1109/tvcg.2007.70412,4,64,
Pub suggested,17:7:43,10.1109/tvcg.2006.142,4,65,
Pub suggested,17:7:43,10.1109/mcg.2006.5,4,66,
Pub suggested,17:7:43,10.1145/1056808.1057069,4,67,
Pub suggested,17:7:43,10.1109/2945.981848,4,68,
Pub suggested,17:7:43,10.1145/302979.303148,4,69,
Pub suggested,17:7:43,10.1109/tvcg.2022.3158236,4,70,
Pub suggested,17:7:43,10.1007/s11192-023-04681-x,4,71,
Pub suggested,17:7:43,10.1007/s00799-023-00378-x,4,72,
Pub suggested,17:7:43,10.1109/tvcg.2022.3209444,4,73,
Pub suggested,17:7:43,10.1109/tvcg.2022.3163727,4,74,
Pub suggested,17:7:43,10.3390/buildings12050516,4,75,
Pub suggested,17:7:43,10.1016/j.ridd.2021.103854,4,76,
Pub suggested,17:7:43,10.1111/cgf.14312,4,77,
Pub suggested,17:7:43,10.12688/f1000research.25484.2,4,78,
Pub suggested,17:7:43,10.1108/ejm-02-2019-0179,4,79,
Pub suggested,17:7:43,10.1145/3385729,4,80,
Pub suggested,17:7:43,10.12688/f1000research.25484.1,4,81,
Pub suggested,17:7:43,10.1145/3172944.3172959,4,82,
Pub suggested,17:7:43,10.1145/3206505.3206531,4,83,
Pub suggested,17:7:43,10.1109/iwbis.2018.8471719,4,84,
Pub suggested,17:7:43,10.1007/s12650-018-0531-1,4,85,
Pub suggested,17:7:43,10.1109/bdva.2018.8534021,4,86,
Pub suggested,17:7:43,10.1109/tvcg.2017.2723393,4,87,
Pub suggested,17:7:43,10.1016/j.ipm.2017.01.005,4,88,
Pub suggested,17:7:43,10.1145/2856767.2856797,4,89,
Pub suggested,17:7:43,10.1007/978-3-642-41335-3_29,4,90,
Pub suggested,17:7:43,10.1145/2505515.2505644,4,91,
Pub suggested,17:7:43,10.1002/asi.22688,4,92,
Pub suggested,17:7:43,10.1109/tvcg.2011.169,4,93,
Pub suggested,17:7:43,10.1145/1978942.1978967,4,94,
Pub suggested,17:7:43,10.1016/j.acalib.2011.04.003,4,95,
Pub suggested,17:7:43,10.1109/tvcg.2011.239,4,96,
Pub suggested,17:7:43,10.1002/asi.21419,4,97,
Pub suggested,17:7:43,10.1145/258549.258563,4,98,
Pub suggested,17:7:43,10.1177/016555158901500406,4,99,
Pub suggested,17:7:43,10.1108/eb024320,4,100,
Pub activated,17:7:53,10.1007/s11192-023-04681-x,4,71,suggested
Clicked doi,17:7:57,10.1007/s11192-023-04681-x,4,71,suggested
Pub excluded,17:10:56,10.1007/s11192-023-04681-x,4,71,suggested
Pub deactivated,17:11:12,10.1007/s11192-023-04681-x,4,71,
Filter removed,17:11:14,,,,,___
Pub filtered,17:11:14,10.1109/tvcg.2016.2610422,4,1,
Pub filtered,17:11:14,10.1007/s12650-023-00941-3,4,2,
Pub filtered,17:11:14,10.1002/asi.20317,4,3,
Pub filtered,17:11:14,10.23919/fusion52260.2023.10224157,4,4,
Pub filtered,17:11:14,10.1145/3399715.3399830,4,5,
Pub filtered,17:11:14,10.1002/asi.22652,4,6,
Pub filtered,17:11:14,10.1093/iwc/iwad019,4,7,
Pub filtered,17:11:14,10.1145/3576840.3578309,4,8,
Pub filtered,17:11:14,10.1109/tvcg.2022.3209434,4,9,
Pub filtered,17:11:14,10.1145/3531073.3534466,4,10,
Pub filtered,17:11:14,10.1109/access.2022.3153027,4,11,
Pub filtered,17:11:14,10.1016/j.cag.2022.02.005,4,12,
Pub filtered,17:11:14,10.1145/3406522.3446037,4,13,
Pub filtered,17:11:14,10.1007/s11192-021-03959-2,4,14,
Pub filtered,17:11:14,10.1109/tvcg.2018.2873011,4,15,
Pub filtered,17:11:14,10.1007/s12650-020-00688-1,4,16,
Pub filtered,17:11:14,10.1109/access.2019.2929754,4,17,
Pub filtered,17:11:14,10.1109/tvcg.2018.2834341,4,18,
Pub filtered,17:11:14,10.1007/s00371-019-01721-7,4,19,
Pub filtered,17:11:14,10.1109/tvcg.2017.2752166,4,20,
Pub filtered,17:11:14,10.1145/3105971.3105981,4,21,
Pub filtered,17:11:14,10.1007/s12650-017-0462-2,4,22,
Pub filtered,17:11:14,10.15701/kcgs.2016.22.5.27,4,23,
Pub filtered,17:11:14,10.1109/tvcg.2012.324,4,24,
Pub filtered,17:11:14,10.1109/tvcg.2010.85,4,25,
Pub filtered,17:11:14,10.1145/223904.223912,4,26,
Pub filtered,17:11:14,10.1109/tvcg.2016.2598667,4,27,
Pub filtered,17:11:14,10.1109/tvcg.2012.252,4,28,
Pub filtered,17:11:14,10.1111/cgf.14794,4,29,
Pub filtered,17:11:14,10.3390/jpm12091359,4,30,
Pub filtered,17:11:14,10.1109/tvcg.2021.3114821,4,31,
Pub filtered,17:11:14,10.1145/3472301.3484320,4,32,
Pub filtered,17:11:14,10.1109/pacificvis52677.2021.00037,4,33,
Pub filtered,17:11:14,10.1109/snams53716.2021.9732139,4,34,
Pub filtered,17:11:14,10.1007/978-3-030-34444-3_10,4,35,
Pub filtered,17:11:14,10.1111/cgf.13714,4,36,
Pub filtered,17:11:14,10.1109/iv.2019.00041,4,37,
Pub filtered,17:11:14,10.1109/pacificvis.2019.00021,4,38,
Pub filtered,17:11:14,10.1007/s12650-019-00597-y,4,39,
Pub filtered,17:11:14,10.1109/vissoft.2018.00024,4,40,
Pub filtered,17:11:14,10.1007/s12650-018-0515-1,4,41,
Pub filtered,17:11:14,10.1109/bigcomp.2018.00057,4,42,
Pub filtered,17:11:14,10.4018/978-1-5225-2058-0.ch001,4,43,
Pub filtered,17:11:14,10.1109/bdva.2017.8114622,4,44,
Pub filtered,17:11:14,10.1109/tvcg.2016.2598447,4,45,
Pub filtered,17:11:14,10.1109/tvcg.2016.2615308,4,46,
Pub filtered,17:11:14,10.1109/vast.2016.7883520,4,47,
Pub filtered,17:11:14,10.1177/1473871615609787,4,48,
Pub filtered,17:11:14,10.1016/j.joi.2016.09.005,4,49,
Pub filtered,17:11:14,10.1109/pacificvis.2015.7156366,4,50,
Pub filtered,17:11:14,10.1109/tvcg.2013.167,4,51,
Pub filtered,17:11:14,10.1109/icpc.2013.6613834,4,52,
Pub filtered,17:11:14,10.1109/tvcg.2013.162,4,53,
Pub filtered,17:11:14,10.1109/vissoft.2013.6650545,4,54,
Pub filtered,17:11:14,10.1002/meet.14505001041,4,55,
Pub filtered,17:11:14,10.1145/2348283.2348298,4,56,
Pub filtered,17:11:14,10.1007/978-0-85729-079-3,4,57,
Pub filtered,17:11:14,10.1109/mcg.2011.103,4,58,
Pub filtered,17:11:14,10.1111/j.1467-8659.2011.01921.x,4,59,
Pub filtered,17:11:14,10.1109/tvcg.2010.194,4,60,
Pub filtered,17:11:14,10.1145/1835804.1835827,4,61,
Pub filtered,17:11:14,10.1109/tvcg.2009.202,4,62,
Pub filtered,17:11:14,10.1109/tvcg.2009.162,4,63,
Pub filtered,17:11:14,10.1109/tvcg.2007.70412,4,64,
Pub filtered,17:11:14,10.1109/tvcg.2006.142,4,65,
Pub filtered,17:11:14,10.1109/mcg.2006.5,4,66,
Pub filtered,17:11:14,10.1145/1056808.1057069,4,67,
Pub filtered,17:11:14,10.1109/2945.981848,4,68,
Pub filtered,17:11:14,10.1145/302979.303148,4,69,
Pub filtered,17:11:14,10.1109/tvcg.2022.3158236,4,70,
Pub filtered,17:11:14,10.1007/s11192-023-04681-x,4,71,
Pub filtered,17:11:14,10.1007/s00799-023-00378-x,4,72,
Pub filtered,17:11:14,10.1109/tvcg.2022.3209444,4,73,
Pub filtered,17:11:14,10.1109/tvcg.2022.3163727,4,74,
Pub filtered,17:11:14,10.3390/buildings12050516,4,75,
Pub filtered,17:11:14,10.1016/j.ridd.2021.103854,4,76,
Pub filtered,17:11:14,10.1111/cgf.14312,4,77,
Pub filtered,17:11:14,10.12688/f1000research.25484.2,4,78,
Pub filtered,17:11:14,10.1108/ejm-02-2019-0179,4,79,
Pub filtered,17:11:14,10.1145/3385729,4,80,
Pub filtered,17:11:14,10.12688/f1000research.25484.1,4,81,
Pub filtered,17:11:14,10.1145/3172944.3172959,4,82,
Pub filtered,17:11:14,10.1145/3206505.3206531,4,83,
Pub filtered,17:11:14,10.1109/iwbis.2018.8471719,4,84,
Pub filtered,17:11:14,10.1007/s12650-018-0531-1,4,85,
Pub filtered,17:11:14,10.1109/bdva.2018.8534021,4,86,
Pub filtered,17:11:14,10.1109/tvcg.2017.2723393,4,87,
Pub filtered,17:11:14,10.1016/j.ipm.2017.01.005,4,88,
Pub filtered,17:11:14,10.1145/2856767.2856797,4,89,
Pub filtered,17:11:14,10.1007/978-3-642-41335-3_29,4,90,
Pub filtered,17:11:14,10.1145/2505515.2505644,4,91,
Pub filtered,17:11:14,10.1002/asi.22688,4,92,
Pub filtered,17:11:14,10.1109/tvcg.2011.169,4,93,
Pub filtered,17:11:14,10.1145/1978942.1978967,4,94,
Pub filtered,17:11:14,10.1016/j.acalib.2011.04.003,4,95,
Pub filtered,17:11:14,10.1109/tvcg.2011.239,4,96,
Pub filtered,17:11:14,10.1002/asi.21419,4,97,
Pub filtered,17:11:14,10.1145/258549.258563,4,98,
Pub filtered,17:11:14,10.1177/016555158901500406,4,99,
Pub filtered,17:11:14,10.1108/eb024320,4,100,
Pub suggested,17:11:47,10.1007/s12650-023-00941-3,4,1,
Pub suggested,17:11:47,10.1002/asi.20317,4,2,
Pub suggested,17:11:47,10.23919/fusion52260.2023.10224157,4,3,
Pub suggested,17:11:47,10.1145/3399715.3399830,4,4,
Pub suggested,17:11:47,10.1002/asi.22652,4,5,
Pub suggested,17:11:47,10.1093/iwc/iwad019,4,6,
Pub suggested,17:11:47,10.1016/j.cag.2022.02.005,4,7,
Pub suggested,17:11:47,10.1145/3531073.3534466,4,8,
Pub suggested,17:11:47,10.1109/access.2022.3153027,4,9,
Pub suggested,17:11:47,10.1109/tvcg.2022.3209434,4,10,
Pub suggested,17:11:47,10.1145/3406522.3446037,4,11,
Pub suggested,17:11:47,10.1007/s11192-021-03959-2,4,12,
Pub suggested,17:11:47,10.1007/s12650-020-00688-1,4,13,
Pub suggested,17:11:47,10.1109/tvcg.2018.2873011,4,14,
Pub suggested,17:11:47,10.1007/s00371-019-01721-7,4,15,
Pub suggested,17:11:47,10.1109/access.2019.2929754,4,16,
Pub suggested,17:11:47,10.1109/tvcg.2017.2752166,4,17,
Pub suggested,17:11:47,10.15701/kcgs.2016.22.5.27,4,18,
Pub suggested,17:11:47,10.1109/tvcg.2012.324,4,19,
Pub suggested,17:11:47,10.1109/tvcg.2010.85,4,20,
Pub suggested,17:11:47,10.1145/223904.223912,4,21,
Pub suggested,17:11:47,10.1109/tvcg.2016.2598667,4,22,
Pub suggested,17:11:47,10.1109/tvcg.2012.252,4,23,
Pub suggested,17:11:47,10.1109/infvis.2004.77,4,24,
Pub suggested,17:11:47,10.1111/cgf.14733,4,25,
Pub suggested,17:11:47,10.3390/jpm12091359,4,26,
Pub suggested,17:11:47,10.1002/asi.24623,4,27,
Pub suggested,17:11:47,10.3724/sp.j.1089.2022.18916,4,28,
Pub suggested,17:11:47,10.1109/tvcg.2020.3030387,4,29,
Pub suggested,17:11:47,10.1007/s12650-019-00597-y,4,30,
Pub suggested,17:11:47,10.1186/s40327-018-0067-4,4,31,
Pub suggested,17:11:47,10.1109/tvcg.2016.2598447,4,32,
Pub suggested,17:11:47,10.4018/978-1-5225-2058-0.ch001,4,33,
Pub suggested,17:11:47,10.1109/tvcg.2016.2615308,4,34,
Pub suggested,17:11:47,10.1007/s12650-015-0323-9,4,35,
Pub suggested,17:11:47,10.1109/pacificvis.2015.7156366,4,36,
Pub suggested,17:11:47,10.1109/tvcg.2013.167,4,37,
Pub suggested,17:11:47,10.1109/mcg.2011.103,4,38,
Pub suggested,17:11:47,10.1109/vast.2009.5333564,4,39,
Pub suggested,17:11:47,10.1109/tvcg.2006.111,4,40,
Pub suggested,17:11:47,10.1145/1056808.1057069,4,41,
Pub suggested,17:11:47,10.1109/tvcg.2022.3158236,4,42,
Pub suggested,17:11:47,10.1007/s00799-023-00378-x,4,43,
Pub suggested,17:11:47,10.1145/3172944.3172959,4,44,
Pub suggested,17:11:47,10.1109/iwbis.2018.8471719,4,45,
Pub suggested,17:11:47,10.1111/cgf.12932,4,46,
Pub suggested,17:11:47,10.1145/2505515.2505644,4,47,
Pub suggested,17:11:47,10.1109/tvcg.2011.239,4,48,
Pub suggested,17:11:47,10.1179/000870403235002042,4,49,
Pub suggested,17:11:47,10.1145/169059.169365,4,50,
Update,17:11:47,,,,,4
Pub activated,17:11:56,10.1007/s12650-023-00941-3,4,1,suggested
Clicked doi,17:11:58,10.1007/s12650-023-00941-3,4,1,suggested
Pub qd for selected,17:12:8,10.1007/s12650-023-00941-3,4,1,suggested
Pub activated,17:12:8,10.1007/s12650-023-00941-3,4,1,suggested
Pub deactivated,17:12:10,10.1007/s12650-023-00941-3,4,1,
Pub activated,17:12:10,10.1002/asi.20317,4,2,suggested
Pub qd for selected,17:12:35,10.1002/asi.20317,4,2,suggested
Pub activated,17:12:35,10.1002/asi.20317,4,2,suggested
Pub deactivated,17:12:37,10.1002/asi.20317,4,2,
Pub activated,17:12:37,10.23919/fusion52260.2023.10224157,4,3,suggested
Pub excluded,17:12:51,10.23919/fusion52260.2023.10224157,4,3,suggested
Pub deactivated,17:12:52,10.23919/fusion52260.2023.10224157,4,3,
Pub activated,17:13:0,10.1145/3399715.3399830,4,4,suggested
Pub qd for selected,17:13:21,10.1145/3399715.3399830,4,4,suggested
Pub activated,17:13:21,10.1145/3399715.3399830,4,4,suggested
Pub deactivated,17:13:25,10.1145/3399715.3399830,4,4,
Pub activated,17:13:25,10.1002/asi.22652,4,5,suggested
Clicked doi,17:13:26,10.1002/asi.22652,4,5,suggested
Pub qd for selected,17:14:1,10.1002/asi.22652,4,5,suggested
Pub activated,17:14:1,10.1002/asi.22652,4,5,suggested
Pub deactivated,17:14:17,10.1002/asi.22652,4,5,
Pub activated,17:14:17,10.1145/3531073.3534466,4,8,suggested
Clicked doi,17:14:23,10.1145/3531073.3534466,4,8,suggested
Pub qd for selected,17:15:11,10.1145/3531073.3534466,4,8,suggested
Pub activated,17:15:11,10.1145/3531073.3534466,4,8,suggested
Pub deactivated,17:15:14,10.1145/3531073.3534466,4,8,
Pub added,17:15:14,10.1007/s12650-023-00941-3,,,
Pub added,17:15:14,10.1002/asi.20317,,,
Pub added,17:15:14,10.1145/3399715.3399830,,,
Pub added,17:15:14,10.1002/asi.22652,,,
Pub added,17:15:14,10.1145/3531073.3534466,,,
Pub suggested,17:15:17,10.1007/s11192-021-03959-2,9,1,
Pub suggested,17:15:17,10.1007/s12650-018-0483-5,9,2,
Pub suggested,17:15:17,10.1145/3132744,9,3,
Pub suggested,17:15:17,10.1109/tvcg.2016.2598667,9,4,
Pub suggested,17:15:17,10.1007/s11192-016-2236-3,9,5,
Pub suggested,17:15:17,10.1007/s00799-016-0170-x,9,6,
Pub suggested,17:15:17,10.1145/2851581.2892334,9,7,
Pub suggested,17:15:17,10.1057/palgrave.ivs.9500156,9,8,
Pub suggested,17:15:17,10.1109/tvcg.2022.3209434,9,9,
Pub suggested,17:15:17,10.1016/j.cag.2022.02.005,9,10,
Pub suggested,17:15:17,10.1109/access.2022.3153027,9,11,
Pub suggested,17:15:17,10.1007/s00371-019-01721-7,9,12,
Pub suggested,17:15:17,10.1145/3356422.3356430,9,13,
Pub suggested,17:15:17,10.1109/tvcg.2012.324,9,14,
Pub suggested,17:15:17,10.1111/j.1467-8659.2011.01921.x,9,15,
Pub suggested,17:15:17,10.1145/223904.223912,9,16,
Pub suggested,17:15:17,10.1093/iwc/iwad019,9,17,
Pub suggested,17:15:17,10.1109/pacificvis52677.2021.00034,9,18,
Pub suggested,17:15:17,10.1145/3406522.3446037,9,19,
Pub suggested,17:15:17,10.1109/tvcg.2018.2873011,9,20,
Pub suggested,17:15:17,10.1109/vis47514.2020.00052,9,21,
Pub suggested,17:15:17,10.1007/s12650-020-00688-1,9,22,
Pub suggested,17:15:17,10.1109/access.2019.2929754,9,23,
Pub suggested,17:15:17,10.1145/3070616,9,24,
Pub suggested,17:15:17,10.1109/tvcg.2017.2752166,9,25,
Pub suggested,17:15:17,10.1007/s12650-015-0323-9,9,26,
Pub suggested,17:15:17,10.15701/kcgs.2016.22.5.27,9,27,
Pub suggested,17:15:17,10.1109/tvcg.2013.162,9,28,
Pub suggested,17:15:17,10.1109/tvcg.2012.252,9,29,
Pub suggested,17:15:17,10.1145/2212776.2212796,9,30,
Pub suggested,17:15:17,10.1109/tvcg.2010.85,9,31,
Pub suggested,17:15:17,10.1073/pnas.0307513100,9,32,
Pub suggested,17:15:17,10.1109/2945.981848,9,33,
Pub suggested,17:15:17,10.1109/tvcg.2013.167,9,34,
Pub suggested,17:15:17,10.1145/1056808.1057069,9,35,
Pub suggested,17:15:17,10.3390/jpm12091359,9,36,
Pub suggested,17:15:17,10.2139/ssrn.4197679,9,37,
Pub suggested,17:15:17,10.1109/tvcg.2021.3114821,9,38,
Pub suggested,17:15:17,10.1002/asi.24578,9,39,
Pub suggested,17:15:17,10.1109/tvcg.2019.2934667,9,40,
Pub suggested,17:15:17,10.1109/bdva.2018.8534021,9,41,
Pub suggested,17:15:17,10.1007/978-3-642-41335-3_29,9,42,
Pub suggested,17:15:17,10.1145/1121949.1121979,9,43,
Pub suggested,17:15:17,10.1002/asi.10227,9,44,
Pub suggested,17:15:17,10.1002/asi.5090140103,9,45,
Pub suggested,17:15:17,10.1145/3491102.3501905,9,46,
Pub suggested,17:15:17,10.1145/3529372.3533286,9,47,
Pub suggested,17:15:17,10.1111/cgf.14312,9,48,
Pub suggested,17:15:17,10.1109/tvcg.2008.166,9,49,
Pub suggested,17:15:17,10.1007/3-540-45735-6_1,9,50,
Update,17:15:18,,,,,9
Pub activated,17:15:34,10.1109/tvcg.2015.2467757,9,0,selected
Network expanded,17:15:55,,,,,
Pub deactivated,17:15:58,10.1109/tvcg.2015.2467757,9,0,
Pub activated,17:16:30,10.1145/2851581.2892334,9,7,network
Pub qd for selected,17:17:2,10.1145/2851581.2892334,9,7,network
Pub activated,17:17:2,10.1145/2851581.2892334,9,7,suggested
Pub deactivated,17:17:8,10.1145/2851581.2892334,9,7,
Network collapsed,17:17:19,,,,,
Pub suggested,17:17:31,10.1007/s11192-021-03959-2,9,1,
