event,date,doi,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,11:31:28,10.1109/tvcg.2013.212,7,37,
Pub suggested,11:31:28,10.1145/2339530.2339706,7,38,
Pub suggested,11:31:28,10.1145/2348283.2348298,7,39,
Pub suggested,11:31:28,10.1007/s11192-006-0144-7,7,40,
Pub suggested,11:31:28,10.1073/pnas.0507655102,7,41,
Pub suggested,11:31:28,10.1145/1056808.1057069,7,42,
Pub suggested,11:31:28,10.1007/s00799-004-0111-y,7,43,
Pub suggested,11:31:28,10.1056/nejmsa013404,7,44,
Pub suggested,11:31:28,10.1002/asi.5090140103,7,45,
Pub suggested,11:31:28,10.1145/2505515.2505644,7,46,
Pub suggested,11:31:28,10.1001/jama.295.1.90,7,47,
Pub suggested,11:31:28,10.1023/a:1005647328460,7,48,
Pub suggested,11:31:28,10.1177/0193841x9401800110,7,49,
Pub suggested,11:31:28,10.1002/asi.5090110105,7,50,
Network expanded,11:31:39,,,,,
Network mode changed,11:31:40,,,,,Clusters
Pub activated,11:32:9,10.1016/j.jvlc.2018.08.007,7,0,network
Pub activated,11:32:20,10.1109/access.2019.2932051,7,1,network
Pub activated,11:32:28,10.3390/app10207248,7,10,network
Pub activated,11:32:29,10.3390/jpm12091359,7,29,network
Pub activated,11:32:31,10.1109/tvcg.2009.202,7,24,network
Pub activated,11:32:32,10.1145/2348283.2348298,7,39,network
Pub activated,11:32:36,10.1109/access.2018.2815030,7,15,network
Pub qd for selected,11:32:55,10.1109/access.2018.2815030,7,15,network
Pub added,11:33:17,10.1109/access.2018.2815030,,,
Pub suggested,11:33:20,10.1109/access.2019.2932051,8,1,
Pub suggested,11:33:20,10.1109/access.2019.2929754,8,2,
Pub suggested,11:33:20,10.1002/asi.22652,8,3,
Pub suggested,11:33:20,10.1145/2212776.2212796,8,4,
Pub suggested,11:33:20,10.1016/s0306-4573(98)00068-5,8,5,
Pub suggested,11:33:20,10.1109/tvcg.2018.2834341,8,6,
Pub suggested,11:33:20,10.1109/tvcg.2016.2610422,8,7,
Pub suggested,11:33:20,10.1109/tvcg.2012.324,8,8,
Pub suggested,11:33:20,10.1109/access.2022.3153027,8,9,
Pub suggested,11:33:20,10.1145/3531073.3534466,8,10,
Pub suggested,11:33:20,10.1109/snams53716.2021.9732139,8,11,
Pub suggested,11:33:20,10.1145/3406522.3446037,8,12,
Pub suggested,11:33:20,10.1109/tvcg.2018.2873011,8,13,
Pub suggested,11:33:20,10.1007/s12650-020-00688-1,8,14,
Pub suggested,11:33:20,10.1007/s41095-020-0191-7,8,15,
Pub suggested,11:33:20,10.3390/app10207248,8,16,
Pub suggested,11:33:20,10.1016/j.csl.2019.02.004,8,17,
Pub suggested,11:33:20,10.1109/tvcg.2017.2752166,8,18,
Pub suggested,11:33:20,10.1109/tvcg.2016.2598827,8,19,
Pub suggested,11:33:20,10.1109/tvcg.2016.2615308,8,20,
Pub suggested,11:33:20,10.15701/kcgs.2016.22.5.27,8,21,
Pub suggested,11:33:20,10.1007/s12650-015-0323-9,8,22,
Pub suggested,11:33:20,10.1109/tvcg.2013.167,8,23,
Pub suggested,11:33:20,10.1109/tvcg.2013.162,8,24,
Pub suggested,11:33:20,10.1109/tvcg.2010.85,8,25,
Pub suggested,11:33:20,10.1111/j.1467-8659.2011.01921.x,8,26,
Pub suggested,11:33:20,10.1145/1835804.1835827,8,27,
Pub suggested,11:33:20,10.1109/tvcg.2009.202,8,28,
Pub suggested,11:33:20,10.1109/2945.981848,8,29,
Pub suggested,11:33:20,10.1145/302979.303148,8,30,
Pub suggested,11:33:20,10.1145/223904.223912,8,31,
Pub suggested,11:33:20,10.3390/jpm12091359,8,32,
Pub suggested,11:33:20,10.1016/j.cag.2022.02.005,8,33,
Pub suggested,11:33:20,10.1145/3399715.3399830,8,34,
Pub suggested,11:33:20,10.1007/s00371-019-01721-7,8,35,
Pub suggested,11:33:20,10.1109/tvcg.2012.252,8,36,
Pub suggested,11:33:20,10.1002/asi.24623,8,37,
Pub suggested,11:33:20,10.1145/3385729,8,38,
Pub suggested,11:33:20,10.1007/s12650-018-0531-1,8,39,
Pub suggested,11:33:20,10.1109/tbdata.2016.2641460,8,40,
Pub suggested,11:33:20,10.1109/tvcg.2013.212,8,41,
Pub suggested,11:33:20,10.1145/2339530.2339706,8,42,
Pub suggested,11:33:20,10.1145/1401890.1402008,8,43,
Pub suggested,11:33:20,10.1038/4441003a,8,44,
Pub suggested,11:33:20,10.1007/s11192-006-0144-7,8,45,
Pub suggested,11:33:20,10.1073/pnas.0507655102,8,46,
Pub suggested,11:33:20,10.1145/1056808.1057069,8,47,
Pub suggested,11:33:20,10.1002/asi.5090140103,8,48,
Pub suggested,11:33:20,10.1002/asi.24578,8,49,
Pub suggested,11:33:20,10.1109/pacificvis.2014.47,8,50,
Update,11:33:20,,,,,8
Pub activated,11:34:7,10.1109/access.2019.2932051,8,1,network
Pub activated,11:34:9,10.1016/s0306-4573(98)00068-5,8,5,network
Clicked doi,11:34:12,10.1016/s0306-4573(98)00068-5,8,5,network
Pub qd for selected,11:34:33,10.1016/s0306-4573(98)00068-5,8,5,network
Pub added,11:34:58,10.1016/s0306-4573(98)00068-5,,,
Pub suggested,11:34:59,10.1109/access.2019.2932051,9,1,
Pub suggested,11:34:59,10.1109/access.2019.2929754,9,2,
Pub suggested,11:34:59,10.1109/tvcg.2016.2610422,9,3,
Pub suggested,11:34:59,10.1002/asi.22652,9,4,
Pub suggested,11:34:59,10.1145/2212776.2212796,9,5,
Pub suggested,11:34:59,10.1057/palgrave.ivs.9500156,9,6,
Pub suggested,11:34:59,10.1057/palgrave.ivs.9500049,9,7,
Pub suggested,11:34:59,10.3390/app10207248,9,8,
Pub suggested,11:34:59,10.1109/tvcg.2018.2834341,9,9,
Pub suggested,11:34:59,10.1109/tvcg.2012.324,9,10,
Pub suggested,11:34:59,10.1109/access.2022.3153027,9,11,
Pub suggested,11:34:59,10.1145/3531073.3534466,9,12,
Pub suggested,11:34:59,10.1109/snams53716.2021.9732139,9,13,
Pub suggested,11:34:59,10.1145/3406522.3446037,9,14,
Pub suggested,11:34:59,10.1109/tvcg.2018.2873011,9,15,
Pub suggested,11:34:59,10.1109/vis47514.2020.00052,9,16,
Pub suggested,11:34:59,10.1007/s41095-020-0191-7,9,17,
Pub suggested,11:34:59,10.1109/tvcg.2017.2752166,9,18,
Pub suggested,11:34:59,10.1109/tvcg.2016.2598827,9,19,
Pub suggested,11:34:59,10.1109/tvcg.2016.2615308,9,20,
Pub suggested,11:34:59,10.15701/kcgs.2016.22.5.27,9,21,
Pub suggested,11:34:59,10.1007/s12650-015-0323-9,9,22,
Pub suggested,11:34:59,10.1109/tvcg.2013.167,9,23,
Pub suggested,11:34:59,10.1109/tvcg.2013.162,9,24,
Pub suggested,11:34:59,10.1111/j.1467-8659.2011.01921.x,9,25,
Pub suggested,11:34:59,10.1109/tvcg.2010.85,9,26,
Pub suggested,11:34:59,10.1145/1835804.1835827,9,27,
Pub suggested,11:34:59,10.1109/tvcg.2009.202,9,28,
Pub suggested,11:34:59,10.1002/aris.1440370106,9,29,
Pub suggested,11:34:59,10.1007/s10115-003-0128-3,9,30,
Pub suggested,11:34:59,10.1002/asi.10075,9,31,
Pub suggested,11:34:59,10.1109/2.910895,9,32,
Pub suggested,11:34:59,10.1145/302979.303148,9,33,
Pub suggested,11:34:59,10.1145/223904.223912,9,34,
Pub suggested,11:34:59,10.3390/jpm12091359,9,35,
