event,date,doi,title,author,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,17:33:23,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,39,11,
Pub suggested,17:33:23,10.1145/3356422.3356444,Advanced Visual Metaphors and Techniques for Software Maps,Limberger et al.,39,12,
Pub suggested,17:33:23,10.1109/tvcg.2017.2745140,Stable Treemaps via Local Moves,Sondag et al.,39,13,
Pub suggested,17:33:23,10.1109/tvcg.2017.2744318,CyteGuide: Visual Guidance for Hierarchical Single-Cell Analysis,Hollt et al.,39,14,
Pub suggested,17:33:23,10.1109/sibgrapi.2018.00027,A Stable Greedy Insertion Treemap Algorithm for Software Evolution Visualization,Faccin Vernier et al.,39,15,
Pub suggested,17:33:23,10.1016/j.jvlc.2015.09.004,Preset-based generation and exploration of visualization designs,Schulz and Hadlak,39,16,
Pub suggested,17:33:23,10.1016/j.jvlc.2015.10.002,A mobile interface for navigating hierarchical information space,Chhetri et al.,39,17,
Pub suggested,17:33:23,10.1109/tvcg.2013.91,GosperMap: Using a Gosper Curve for Laying Out Hierarchical Data,Auber et al.,39,18,
Pub suggested,17:33:23,10.1109/tvcg.2009.128,Configuring Hierarchical Layouts to Address Research Questions,Slingsby et al.,39,19,
Pub suggested,17:33:23,10.1145/1377676.1377683,Circular partitions with applications to visualization and embeddings,Onak and Sidiropoulos,39,20,
Pub suggested,17:33:23,10.1057/palgrave.ivs.9500036,Beamtrees: Compact Visualization of Large Hierarchies,van Ham and van Wijk,39,21,
Pub suggested,17:33:23,10.1109/iv.2005.122,The Effect of Animated Transitions on User Navigation in 3D Tree-Maps,Bladh et al.,39,22,
Pub suggested,17:33:23,10.1177/14738716231167181,Voronoi treemap in Manhattan distance and Chebyshev distance,Wang et al.,39,23,
Pub suggested,17:33:23,10.1007/978-3-030-41590-7_10,Visualization of Tree-Structured Data Using Web Service Composition,Scheibel et al.,39,24,
Pub suggested,17:33:23,10.1109/visual.2019.8933545,Interactive Visualisation of Hierarchical Quantitative Data: an Evaluation,Woodburn et al.,39,25,
Pub suggested,17:33:23,10.1109/vissoft.2018.00018,Quantitative Comparison of Dynamic Treemaps for Software Evolution Visualization,Faccin Vernier et al.,39,26,
Pub suggested,17:33:23,10.1186/s40537-015-0022-3,Cabinet Tree: an orthogonal enclosure approach to visualizing and exploring big data,Yang et al.,39,27,
Pub suggested,17:33:23,10.1145/2801040.2801056,Enhanced Hexagon-Tiling Algorithm for Map-Like Information Visualisation,Yang and Biuk-Aghai,39,28,
Pub suggested,17:33:23,10.1109/tvcg.2014.2346276,Nmap: a Novel Neighborhood Preservation Space-filling Algorithm,Duarte et al.,39,29,
Pub suggested,17:33:23,10.1145/2493102.2493112,Visualizing large trees with divide &amp; conquer partition,Liang et al.,39,30,
Pub suggested,17:33:23,10.1007/s00180-011-0272-2,Linked treemap: a 3D treemap-nodelink layout for visualizing hierarchical structures,Linsen and Behrendt,39,31,
Pub suggested,17:33:23,10.1109/isvd.2010.16,Fast Dynamic Voronoi Treemaps,Sud et al.,39,32,
Pub suggested,17:33:23,10.1145/1056018.1056041,Voronoi treemaps for the visualization of software metrics,Balzer et al.,39,33,
Pub suggested,17:33:23,10.1109/vissof.2005.1684299,Visual Realism for the Visualization of Software Metrics,Holten et al.,39,34,
Pub suggested,17:33:23,10.1109/38.595272,TennisViewer: a browser for competition trees,Liqun Jin and Banks,39,35,
Pub suggested,17:33:23,10.1145/108844.108883,Cone Trees:  animated 3D visualizations of hierarchical information,Robertson et al.,39,36,
Pub suggested,17:33:23,10.1145/22627.22342,Generalized fisheye views,Furnas,39,37,
Pub suggested,17:33:23,10.1109/infvis.2004.70,User Experiments with Tree Visualization Systems,Kobsa,39,38,
Pub suggested,17:33:23,10.1109/infvis.2002.1173153,Beamtrees: compact visualization of large hierarchies,van Ham and van Wijk,39,39,
Pub suggested,17:33:23,10.1109/pacificvis48177.2020.7614,Uncertainty Treemaps,Sondag et al.,39,40,
Pub suggested,17:33:23,10.1177/2378023118772982,Visualizing Hierarchical Social Networks,Gemici and Vashevko,39,41,
Pub suggested,17:33:23,10.1051/matecconf/20165601007,2-D Layout for Tree Visualization: a survey,Wang et al.,39,42,
Pub suggested,17:33:23,10.1109/indin.2015.7281844,Simulation repository visualisation and exploration,Fish et al.,39,43,
Pub suggested,17:33:23,10.1109/tvcg.2012.205,Capturing the Design Space of Sequential Space-Filling Layouts,Baudel and Broeksema,39,44,
Pub suggested,17:33:23,10.1109/iv.2009.97,Treemaps and Choropleth Maps Applied to Regional Hierarchical Statistical Data,Jern et al.,39,45,
Pub suggested,17:33:23,10.1057/ivs.2009.4,Quantifying the Space-Efficiency of 2D Graphical Representations of Trees,Mcguffin and Robert,39,46,
Pub suggested,17:33:23,10.1145/1124772.1124851,Visualization of large hierarchical data by circle packing,Wang et al.,39,47,
Pub suggested,17:33:23,10.1109/iv.2016.61,Evaluation of Sketchiness as a Visual Variable for 2.5D Treemaps,Limberger et al.,39,48,
Pub suggested,17:33:23,10.1117/12.2079420,Weighted maps: treemap visualization of geolocated quantitative data,Ghoniem et al.,39,49,
Pub suggested,17:33:23,10.1057/palgrave.ivs.9500185,Using treemaps for variable selection in spatio-temporal visualisation,Slingsby et al.,39,50,
Keywords updated,17:34:20,,,,,,,tree_ maps
Pub suggested,17:34:20,10.1109/tvcg.2007.70529,Visualizing Changes of Hierarchical Data using Treemaps,Tu and Shen,39,1,
Pub suggested,17:34:20,10.1109/infvis.2005.1532128,Voronoi Treemaps,Balzer and Deussen,39,2,
Pub suggested,17:34:20,10.1007/s12650-022-00868-1,Visual variables and configuration of software maps,Limberger et al.,39,3,
Pub suggested,17:34:20,10.1111/cgf.13989,Quantitative Comparison of Time‐Dependent Treemaps,Vernier et al.,39,4,
Pub suggested,17:34:20,10.1145/3105971.3105976,Map-like visualisations vs. treemaps:  an experimental comparison,Biuk-Aghai et al.,39,5,
Pub suggested,17:34:20,10.1007/978-3-540-27795-8_6,Extending Tree-Maps to Three Dimensions: a Comparative Study,Bladh et al.,39,6,
Pub suggested,17:34:20,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,39,7,
Pub suggested,17:34:20,10.1109/tvcg.2017.2745140,Stable Treemaps via Local Moves,Sondag et al.,39,8,
Pub suggested,17:34:20,10.1109/iv.2005.122,The Effect of Animated Transitions on User Navigation in 3D Tree-Maps,Bladh et al.,39,9,
Pub suggested,17:34:20,10.1109/vissoft.2018.00018,Quantitative Comparison of Dynamic Treemaps for Software Evolution Visualization,Faccin Vernier et al.,39,10,
Pub suggested,17:34:20,10.1109/isvd.2010.16,Fast Dynamic Voronoi Treemaps,Sud et al.,39,11,
Pub suggested,17:34:20,10.1145/1056018.1056041,Voronoi treemaps for the visualization of software metrics,Balzer et al.,39,12,
Pub suggested,17:34:20,10.1109/pacificvis48177.2020.7614,Uncertainty Treemaps,Sondag et al.,39,13,
Pub suggested,17:34:20,10.1109/iv.2009.97,Treemaps and Choropleth Maps Applied to Regional Hierarchical Statistical Data,Jern et al.,39,14,
Pub suggested,17:34:20,10.1109/iv.2016.61,Evaluation of Sketchiness as a Visual Variable for 2.5D Treemaps,Limberger et al.,39,15,
Pub suggested,17:34:20,10.1117/12.2079420,Weighted maps: treemap visualization of geolocated quantitative data,Ghoniem et al.,39,16,
Pub suggested,17:34:20,10.1057/palgrave.ivs.9500185,Using treemaps for variable selection in spatio-temporal visualisation,Slingsby et al.,39,17,
Pub suggested,17:34:20,10.1007/978-3-319-57336-6_14,Effectiveness and Efficiency of Using Different Types of Rectangular Treemap as Diagrams in Cartography,Zhou et al.,39,18,
Pub suggested,17:34:20,10.1145/3356422.3356444,Advanced Visual Metaphors and Techniques for Software Maps,Limberger et al.,39,19,
Pub suggested,17:34:20,10.1109/sibgrapi.2018.00027,A Stable Greedy Insertion Treemap Algorithm for Software Evolution Visualization,Faccin Vernier et al.,39,20,
Pub suggested,17:34:20,10.1057/palgrave.ivs.9500036,Beamtrees: Compact Visualization of Large Hierarchies,van Ham and van Wijk,39,21,
Pub suggested,17:34:20,10.1177/14738716231167181,Voronoi treemap in Manhattan distance and Chebyshev distance,Wang et al.,39,22,
Pub suggested,17:34:20,10.1007/978-3-030-41590-7_10,Visualization of Tree-Structured Data Using Web Service Composition,Scheibel et al.,39,23,
Pub suggested,17:34:20,10.1186/s40537-015-0022-3,Cabinet Tree: an orthogonal enclosure approach to visualizing and exploring big data,Yang et al.,39,24,
Pub suggested,17:34:20,10.1145/2493102.2493112,Visualizing large trees with divide &amp; conquer partition,Liang et al.,39,25,
Pub suggested,17:34:20,10.1007/s00180-011-0272-2,Linked treemap: a 3D treemap-nodelink layout for visualizing hierarchical structures,Linsen and Behrendt,39,26,
Pub suggested,17:34:20,10.1109/38.595272,TennisViewer: a browser for competition trees,Liqun Jin and Banks,39,27,
Pub suggested,17:34:20,10.1145/108844.108883,Cone Trees:  animated 3D visualizations of hierarchical information,Robertson et al.,39,28,
Pub suggested,17:34:20,10.1109/infvis.2004.70,User Experiments with Tree Visualization Systems,Kobsa,39,29,
Pub suggested,17:34:20,10.1109/infvis.2002.1173153,Beamtrees: compact visualization of large hierarchies,van Ham and van Wijk,39,30,
Pub suggested,17:34:20,10.1051/matecconf/20165601007,2-D Layout for Tree Visualization: a survey,Wang et al.,39,31,
Pub suggested,17:34:20,10.1057/ivs.2009.4,Quantifying the Space-Efficiency of 2D Graphical Representations of Trees,Mcguffin and Robert,39,32,
Pub suggested,17:34:20,10.1145/632716.632834,Visualizing the stock market,Wattenberg,39,33,
Pub suggested,17:34:20,10.1109/infvis.2005.1532145,A note on space-filling visualizations and space-filling curves,Wattenberg,39,34,
Pub suggested,17:34:20,10.1109/infvis.2000.885091,Focus+context display and navigation techniques for enhancing radial_ space-filling hierarchy visualizations,Stasko and Zhang,39,35,
Pub suggested,17:34:20,10.1109/tvcg.2017.2744318,CyteGuide: Visual Guidance for Hierarchical Single-Cell Analysis,Hollt et al.,39,36,
Pub suggested,17:34:20,10.1016/j.jvlc.2015.09.004,Preset-based generation and exploration of visualization designs,Schulz and Hadlak,39,37,
Pub suggested,17:34:20,10.1016/j.jvlc.2015.10.002,A mobile interface for navigating hierarchical information space,Chhetri et al.,39,38,
Pub suggested,17:34:20,10.1109/tvcg.2013.91,GosperMap: Using a Gosper Curve for Laying Out Hierarchical Data,Auber et al.,39,39,
Pub suggested,17:34:20,10.1109/tvcg.2009.128,Configuring Hierarchical Layouts to Address Research Questions,Slingsby et al.,39,40,
Pub suggested,17:34:20,10.1145/1377676.1377683,Circular partitions with applications to visualization and embeddings,Onak and Sidiropoulos,39,41,
Pub suggested,17:34:20,10.1109/visual.2019.8933545,Interactive Visualisation of Hierarchical Quantitative Data: an Evaluation,Woodburn et al.,39,42,
Pub suggested,17:34:20,10.1145/2801040.2801056,Enhanced Hexagon-Tiling Algorithm for Map-Like Information Visualisation,Yang and Biuk-Aghai,39,43,
Pub suggested,17:34:20,10.1109/tvcg.2014.2346276,Nmap: a Novel Neighborhood Preservation Space-filling Algorithm,Duarte et al.,39,44,
Pub suggested,17:34:20,10.1109/vissof.2005.1684299,Visual Realism for the Visualization of Software Metrics,Holten et al.,39,45,
Pub suggested,17:34:20,10.1145/22627.22342,Generalized fisheye views,Furnas,39,46,
Pub suggested,17:34:20,10.1177/2378023118772982,Visualizing Hierarchical Social Networks,Gemici and Vashevko,39,47,
Pub suggested,17:34:20,10.1109/indin.2015.7281844,Simulation repository visualisation and exploration,Fish et al.,39,48,
Pub suggested,17:34:20,10.1109/tvcg.2012.205,Capturing the Design Space of Sequential Space-Filling Layouts,Baudel and Broeksema,39,49,
Pub suggested,17:34:20,10.1145/1124772.1124851,Visualization of large hierarchical data by circle packing,Wang et al.,39,50,
Filter updated,17:34:43,,,,,,,_2__
Pub filtered,17:34:43,10.1109/tvcg.2007.70529,Visualizing Changes of Hierarchical Data using Treemaps,Tu and Shen,39,1,
Pub filtered,17:34:43,10.1109/infvis.2005.1532128,Voronoi Treemaps,Balzer and Deussen,39,2,
Pub filtered,17:34:43,10.1007/s12650-022-00868-1,Visual variables and configuration of software maps,Limberger et al.,39,3,
Pub filtered,17:34:43,10.1111/cgf.13989,Quantitative Comparison of Time‐Dependent Treemaps,Vernier et al.,39,4,
Pub filtered,17:34:43,10.1145/3105971.3105976,Map-like visualisations vs. treemaps:  an experimental comparison,Biuk-Aghai et al.,39,5,
Pub filtered,17:34:43,10.1007/978-3-540-27795-8_6,Extending Tree-Maps to Three Dimensions: a Comparative Study,Bladh et al.,39,6,
Pub filtered,17:34:43,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,39,7,
Pub filtered,17:34:43,10.1109/tvcg.2017.2745140,Stable Treemaps via Local Moves,Sondag et al.,39,8,
Pub filtered,17:34:43,10.1109/iv.2005.122,The Effect of Animated Transitions on User Navigation in 3D Tree-Maps,Bladh et al.,39,9,
Pub filtered,17:34:43,10.1109/vissoft.2018.00018,Quantitative Comparison of Dynamic Treemaps for Software Evolution Visualization,Faccin Vernier et al.,39,10,
Pub filtered,17:34:43,10.1109/isvd.2010.16,Fast Dynamic Voronoi Treemaps,Sud et al.,39,11,
Pub filtered,17:34:43,10.1145/1056018.1056041,Voronoi treemaps for the visualization of software metrics,Balzer et al.,39,12,
Pub filtered,17:34:43,10.1109/pacificvis48177.2020.7614,Uncertainty Treemaps,Sondag et al.,39,13,
Pub filtered,17:34:43,10.1109/iv.2009.97,Treemaps and Choropleth Maps Applied to Regional Hierarchical Statistical Data,Jern et al.,39,14,
Pub filtered,17:34:43,10.1109/iv.2016.61,Evaluation of Sketchiness as a Visual Variable for 2.5D Treemaps,Limberger et al.,39,15,
Pub filtered,17:34:43,10.1117/12.2079420,Weighted maps: treemap visualization of geolocated quantitative data,Ghoniem et al.,39,16,
Pub filtered,17:34:43,10.1057/palgrave.ivs.9500185,Using treemaps for variable selection in spatio-temporal visualisation,Slingsby et al.,39,17,
Pub filtered,17:34:43,10.1007/978-3-319-57336-6_14,Effectiveness and Efficiency of Using Different Types of Rectangular Treemap as Diagrams in Cartography,Zhou et al.,39,18,
Pub filtered,17:34:43,10.1145/3356422.3356444,Advanced Visual Metaphors and Techniques for Software Maps,Limberger et al.,39,19,
Pub filtered,17:34:43,10.1109/sibgrapi.2018.00027,A Stable Greedy Insertion Treemap Algorithm for Software Evolution Visualization,Faccin Vernier et al.,39,20,
Pub filtered,17:34:43,10.1057/palgrave.ivs.9500036,Beamtrees: Compact Visualization of Large Hierarchies,van Ham and van Wijk,39,21,
Pub filtered,17:34:43,10.1177/14738716231167181,Voronoi treemap in Manhattan distance and Chebyshev distance,Wang et al.,39,22,
Pub filtered,17:34:43,10.1007/978-3-030-41590-7_10,Visualization of Tree-Structured Data Using Web Service Composition,Scheibel et al.,39,23,
Pub filtered,17:34:43,10.1186/s40537-015-0022-3,Cabinet Tree: an orthogonal enclosure approach to visualizing and exploring big data,Yang et al.,39,24,
Pub filtered,17:34:43,10.1145/2493102.2493112,Visualizing large trees with divide &amp; conquer partition,Liang et al.,39,25,
Pub filtered,17:34:43,10.1007/s00180-011-0272-2,Linked treemap: a 3D treemap-nodelink layout for visualizing hierarchical structures,Linsen and Behrendt,39,26,
Pub filtered,17:34:43,10.1109/38.595272,TennisViewer: a browser for competition trees,Liqun Jin and Banks,39,27,
Pub filtered,17:34:43,10.1145/108844.108883,Cone Trees:  animated 3D visualizations of hierarchical information,Robertson et al.,39,28,
Pub filtered,17:34:43,10.1109/infvis.2004.70,User Experiments with Tree Visualization Systems,Kobsa,39,29,
Pub filtered,17:34:43,10.1109/infvis.2002.1173153,Beamtrees: compact visualization of large hierarchies,van Ham and van Wijk,39,30,
Pub filtered,17:34:43,10.1051/matecconf/20165601007,2-D Layout for Tree Visualization: a survey,Wang et al.,39,31,
Pub filtered,17:34:43,10.1057/ivs.2009.4,Quantifying the Space-Efficiency of 2D Graphical Representations of Trees,Mcguffin and Robert,39,32,
Pub filtered,17:34:43,10.1145/632716.632834,Visualizing the stock market,Wattenberg,39,33,
Pub filtered,17:34:43,10.1109/infvis.2005.1532145,A note on space-filling visualizations and space-filling curves,Wattenberg,39,34,
Pub filtered,17:34:43,10.1109/infvis.2000.885091,Focus+context display and navigation techniques for enhancing radial_ space-filling hierarchy visualizations,Stasko and Zhang,39,35,
Pub filtered,17:34:43,10.1109/tvcg.2017.2744318,CyteGuide: Visual Guidance for Hierarchical Single-Cell Analysis,Hollt et al.,39,36,
Pub filtered,17:34:43,10.1016/j.jvlc.2015.09.004,Preset-based generation and exploration of visualization designs,Schulz and Hadlak,39,37,
Pub filtered,17:34:43,10.1016/j.jvlc.2015.10.002,A mobile interface for navigating hierarchical information space,Chhetri et al.,39,38,
Pub filtered,17:34:43,10.1109/tvcg.2013.91,GosperMap: Using a Gosper Curve for Laying Out Hierarchical Data,Auber et al.,39,39,
Pub filtered,17:34:43,10.1109/tvcg.2009.128,Configuring Hierarchical Layouts to Address Research Questions,Slingsby et al.,39,40,
Pub filtered,17:34:43,10.1145/1377676.1377683,Circular partitions with applications to visualization and embeddings,Onak and Sidiropoulos,39,41,
Pub filtered,17:34:43,10.1109/visual.2019.8933545,Interactive Visualisation of Hierarchical Quantitative Data: an Evaluation,Woodburn et al.,39,42,
Pub filtered,17:34:43,10.1145/2801040.2801056,Enhanced Hexagon-Tiling Algorithm for Map-Like Information Visualisation,Yang and Biuk-Aghai,39,43,
Pub filtered,17:34:43,10.1109/tvcg.2014.2346276,Nmap: a Novel Neighborhood Preservation Space-filling Algorithm,Duarte et al.,39,44,
Pub filtered,17:34:43,10.1109/vissof.2005.1684299,Visual Realism for the Visualization of Software Metrics,Holten et al.,39,45,
Pub filtered,17:34:43,10.1145/22627.22342,Generalized fisheye views,Furnas,39,46,
Pub filtered,17:34:43,10.1177/2378023118772982,Visualizing Hierarchical Social Networks,Gemici and Vashevko,39,47,
Pub filtered,17:34:43,10.1109/indin.2015.7281844,Simulation repository visualisation and exploration,Fish et al.,39,48,
Pub filtered,17:34:43,10.1109/tvcg.2012.205,Capturing the Design Space of Sequential Space-Filling Layouts,Baudel and Broeksema,39,49,
Pub filtered,17:34:43,10.1145/1124772.1124851,Visualization of large hierarchical data by circle packing,Wang et al.,39,50,
Filter updated,17:34:43,,,,,,,_20__
Pub filtered,17:34:43,10.1109/tvcg.2007.70529,Visualizing Changes of Hierarchical Data using Treemaps,Tu and Shen,39,1,
Pub filtered,17:34:43,10.1109/infvis.2005.1532128,Voronoi Treemaps,Balzer and Deussen,39,2,
Pub filtered,17:34:43,10.1007/s12650-022-00868-1,Visual variables and configuration of software maps,Limberger et al.,39,3,
Pub filtered,17:34:43,10.1111/cgf.13989,Quantitative Comparison of Time‐Dependent Treemaps,Vernier et al.,39,4,
Pub filtered,17:34:43,10.1145/3105971.3105976,Map-like visualisations vs. treemaps:  an experimental comparison,Biuk-Aghai et al.,39,5,
Pub filtered,17:34:43,10.1007/978-3-540-27795-8_6,Extending Tree-Maps to Three Dimensions: a Comparative Study,Bladh et al.,39,6,
Pub filtered,17:34:43,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,39,7,
Pub filtered,17:34:43,10.1109/tvcg.2017.2745140,Stable Treemaps via Local Moves,Sondag et al.,39,8,
Pub filtered,17:34:43,10.1109/iv.2005.122,The Effect of Animated Transitions on User Navigation in 3D Tree-Maps,Bladh et al.,39,9,
Pub filtered,17:34:43,10.1109/vissoft.2018.00018,Quantitative Comparison of Dynamic Treemaps for Software Evolution Visualization,Faccin Vernier et al.,39,10,
Pub filtered,17:34:43,10.1109/isvd.2010.16,Fast Dynamic Voronoi Treemaps,Sud et al.,39,11,
Pub filtered,17:34:43,10.1145/1056018.1056041,Voronoi treemaps for the visualization of software metrics,Balzer et al.,39,12,
Pub filtered,17:34:43,10.1109/pacificvis48177.2020.7614,Uncertainty Treemaps,Sondag et al.,39,13,
Pub filtered,17:34:43,10.1109/iv.2009.97,Treemaps and Choropleth Maps Applied to Regional Hierarchical Statistical Data,Jern et al.,39,14,
Pub filtered,17:34:43,10.1109/iv.2016.61,Evaluation of Sketchiness as a Visual Variable for 2.5D Treemaps,Limberger et al.,39,15,
Pub filtered,17:34:43,10.1117/12.2079420,Weighted maps: treemap visualization of geolocated quantitative data,Ghoniem et al.,39,16,
Pub filtered,17:34:43,10.1057/palgrave.ivs.9500185,Using treemaps for variable selection in spatio-temporal visualisation,Slingsby et al.,39,17,
Pub filtered,17:34:43,10.1007/978-3-319-57336-6_14,Effectiveness and Efficiency of Using Different Types of Rectangular Treemap as Diagrams in Cartography,Zhou et al.,39,18,
Pub filtered,17:34:43,10.1145/3356422.3356444,Advanced Visual Metaphors and Techniques for Software Maps,Limberger et al.,39,19,
Pub filtered,17:34:43,10.1109/sibgrapi.2018.00027,A Stable Greedy Insertion Treemap Algorithm for Software Evolution Visualization,Faccin Vernier et al.,39,20,
Pub filtered,17:34:43,10.1057/palgrave.ivs.9500036,Beamtrees: Compact Visualization of Large Hierarchies,van Ham and van Wijk,39,21,
Pub filtered,17:34:43,10.1177/14738716231167181,Voronoi treemap in Manhattan distance and Chebyshev distance,Wang et al.,39,22,
Pub filtered,17:34:43,10.1007/978-3-030-41590-7_10,Visualization of Tree-Structured Data Using Web Service Composition,Scheibel et al.,39,23,
Pub filtered,17:34:43,10.1186/s40537-015-0022-3,Cabinet Tree: an orthogonal enclosure approach to visualizing and exploring big data,Yang et al.,39,24,
Pub filtered,17:34:43,10.1145/2493102.2493112,Visualizing large trees with divide &amp; conquer partition,Liang et al.,39,25,
Pub filtered,17:34:43,10.1007/s00180-011-0272-2,Linked treemap: a 3D treemap-nodelink layout for visualizing hierarchical structures,Linsen and Behrendt,39,26,
Pub filtered,17:34:43,10.1109/38.595272,TennisViewer: a browser for competition trees,Liqun Jin and Banks,39,27,
Pub filtered,17:34:43,10.1145/108844.108883,Cone Trees:  animated 3D visualizations of hierarchical information,Robertson et al.,39,28,
Pub filtered,17:34:43,10.1109/infvis.2004.70,User Experiments with Tree Visualization Systems,Kobsa,39,29,
Pub filtered,17:34:43,10.1109/infvis.2002.1173153,Beamtrees: compact visualization of large hierarchies,van Ham and van Wijk,39,30,
Pub filtered,17:34:43,10.1051/matecconf/20165601007,2-D Layout for Tree Visualization: a survey,Wang et al.,39,31,
Pub filtered,17:34:43,10.1057/ivs.2009.4,Quantifying the Space-Efficiency of 2D Graphical Representations of Trees,Mcguffin and Robert,39,32,
Pub filtered,17:34:43,10.1145/632716.632834,Visualizing the stock market,Wattenberg,39,33,
Pub filtered,17:34:43,10.1109/infvis.2005.1532145,A note on space-filling visualizations and space-filling curves,Wattenberg,39,34,
Pub filtered,17:34:43,10.1109/infvis.2000.885091,Focus+context display and navigation techniques for enhancing radial_ space-filling hierarchy visualizations,Stasko and Zhang,39,35,
Pub filtered,17:34:43,10.1109/tvcg.2017.2744318,CyteGuide: Visual Guidance for Hierarchical Single-Cell Analysis,Hollt et al.,39,36,
Pub filtered,17:34:43,10.1016/j.jvlc.2015.09.004,Preset-based generation and exploration of visualization designs,Schulz and Hadlak,39,37,
Pub filtered,17:34:43,10.1016/j.jvlc.2015.10.002,A mobile interface for navigating hierarchical information space,Chhetri et al.,39,38,
Pub filtered,17:34:43,10.1109/tvcg.2013.91,GosperMap: Using a Gosper Curve for Laying Out Hierarchical Data,Auber et al.,39,39,
Pub filtered,17:34:43,10.1109/tvcg.2009.128,Configuring Hierarchical Layouts to Address Research Questions,Slingsby et al.,39,40,
Pub filtered,17:34:43,10.1145/1377676.1377683,Circular partitions with applications to visualization and embeddings,Onak and Sidiropoulos,39,41,
