event,date,doi,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,12:22:44,10.3390/e24010042,3,2,
Pub suggested,12:22:44,10.3390/e23091167,3,3,
Pub suggested,12:22:44,10.1111/jtsa.12625,3,4,
Pub suggested,12:22:44,10.1002/9780470594001,3,5,
Pub suggested,12:22:44,10.1214/009053607000000505,3,6,
Pub suggested,12:22:44,10.1080/01966324.2002.10737574,3,7,
Pub suggested,12:22:44,10.2466/pms.1996.82.2.411,3,8,
Pub suggested,12:22:44,10.2466/pms.1995.80.3.843,3,9,
Pub suggested,12:22:44,10.1515/jbnst-1994-0102,3,10,
Pub suggested,12:22:44,10.1515/jbnst-1991-0307,3,11,
Pub suggested,12:22:44,10.1016/j.joi.2022.101254,3,12,
Pub suggested,12:22:44,10.1007/s00477-021-02164-0,3,13,
Pub suggested,12:22:44,10.1002/sim.9089,3,14,
Pub suggested,12:22:44,10.1007/978-3-030-83819-5_5,3,15,
Pub suggested,12:22:44,10.1080/08982112.2021.1896732,3,16,
Pub suggested,12:22:44,10.3390/e22040458,3,17,
Pub suggested,12:22:44,10.1002/9781119097013,3,18,
Pub suggested,12:22:44,10.1007/s11135-014-0040-9,3,19,
Pub suggested,12:22:44,10.1016/j.csda.2013.07.009,3,20,
Pub suggested,12:22:44,10.1080/00949650903384119,3,21,
Pub suggested,12:22:44,10.1007/978-3-642-04898-2_608,3,22,
Pub suggested,12:22:44,10.1109/bioms.2011.6052385,3,23,
Pub suggested,12:22:44,10.1007/s10182-008-0055-4,3,24,
Pub suggested,12:22:44,10.1080/00207540210137602,3,25,
Pub suggested,12:22:44,10.1007/s003579900006,3,26,
Pub suggested,12:22:44,10.4135/9781412983617,3,27,
Pub suggested,12:22:44,10.1016/0040-5809(82)90004-1,3,28,
Pub suggested,12:22:44,10.1214/aos/1176343240,3,29,
Pub suggested,12:22:44,10.2307/2092993,3,30,
Pub suggested,12:22:44,10.1037/h0026256,3,31,
Pub suggested,12:22:44,10.1214/aoms/1177699260,3,32,
Pub suggested,12:22:44,10.1093/biomet/45.3-4.549,3,33,
Pub suggested,12:22:44,10.1093/biomet/41.3-4.403,3,34,
Pub suggested,12:22:44,10.1214/aoms/1177729080,3,35,
Pub suggested,12:22:44,10.1214/aoms/1177729346,3,36,
Pub suggested,12:22:44,10.1093/biomet/28.3-4.428,3,37,
Pub qd for selected,12:22:49,10.1016/j.csda.2021.107381,3,1,suggested
Pub activated,12:22:50,10.3390/e24010042,3,2,suggested
Pub qd for selected,12:22:59,10.3390/e24010042,3,2,suggested
Pub deactivated,12:23:3,10.3390/e24010042,3,2,
Pub activated,12:23:3,10.1002/9780470594001,3,5,suggested
Pub qd for selected,12:23:7,10.1002/9780470594001,3,5,suggested
Pub deactivated,12:23:20,10.1002/9780470594001,3,5,
Pub added,12:23:20,10.1016/j.csda.2021.107381,,,
Pub added,12:23:20,10.3390/e24010042,,,
Pub added,12:23:20,10.1002/9780470594001,,,
Pub suggested,12:23:28,10.2466/pms.1995.80.3.843,6,1,
Pub suggested,12:23:28,10.3390/e23091167,6,2,
Pub suggested,12:23:28,10.1080/02664763.2019.1620707,6,3,
Pub suggested,12:23:28,10.2466/pms.1996.82.2.411,6,4,
Pub suggested,12:23:28,10.1002/env.2752,6,5,
Pub suggested,12:23:28,10.1080/08982112.2021.1896732,6,6,
Pub suggested,12:23:28,10.1002/sim.9089,6,7,
Pub suggested,12:23:28,10.1007/978-3-030-83819-5_5,6,8,
Pub suggested,12:23:28,10.2147/clep.s288801,6,9,
Pub suggested,12:23:28,10.3390/e22040458,6,10,
Pub suggested,12:23:28,10.1002/mpr.1801,6,11,
Pub suggested,12:23:28,10.15406/bbij.2019.08.00290,6,12,
Pub suggested,12:23:28,10.1515/jci-2017-0019,6,13,
Pub suggested,12:23:28,10.1007/s10260-018-00437-7,6,14,
Pub suggested,12:23:28,10.1007/s10182-018-00341-1,6,15,
Pub suggested,12:23:28,10.1007/978-3-319-55723-6_16,6,16,
Pub suggested,12:23:28,10.1007/s11135-014-0040-9,6,17,
Pub suggested,12:23:28,10.1007/s00180-013-0426-5,6,18,
Pub suggested,12:23:28,10.1080/14697688.2022.2125820,6,19,
Pub suggested,12:23:28,10.29220/csam.2022.29.2.203,6,20,
Pub suggested,12:23:28,10.12973/ijem.7.1.95,6,21,
Pub suggested,12:23:28,10.3389/fevo.2020.584726,6,22,
Pub suggested,12:23:28,10.1080/02664763.2020.1757045,6,23,
Pub suggested,12:23:28,10.1177/0899764020937779,6,24,
Pub suggested,12:23:28,10.1080/13504622.2020.1822990,6,25,
Pub suggested,12:23:28,10.2139/ssrn.3526795,6,26,
Pub suggested,12:23:28,10.3390/econometrics7020017,6,27,
Pub suggested,12:23:28,10.1007/s10260-019-00461-1,6,28,
Pub suggested,12:23:28,10.1002/9781119097013,6,29,
Pub suggested,12:23:28,10.1371/journal.pone.0200339,6,30,
Pub suggested,12:23:28,10.1109/icpr.2018.8546062,6,31,
Pub suggested,12:23:28,10.1109/cvpr.2018.00457,6,32,
Pub suggested,12:23:28,10.1080/00949655.2017.1351562,6,33,
Pub suggested,12:23:28,10.1080/01924036.2017.1413988,6,34,
Pub suggested,12:23:28,10.1016/j.tra.2017.06.015,6,35,
Pub suggested,12:23:28,10.1177/0031512516664991,6,36,
Pub suggested,12:23:28,10.1021/acs.est.5b05797,6,37,
Pub suggested,12:23:28,10.1108/bfj-10-2015-0343,6,38,
Pub suggested,12:23:28,10.1109/tmc.2014.2370648,6,39,
Pub suggested,12:23:28,10.5194/hess-19-601-2015,6,40,
Pub suggested,12:23:28,10.1007/s00445-015-0957-4,6,41,
Pub suggested,12:23:28,10.1007/s11336-015-9448-y,6,42,
Pub suggested,12:23:28,10.1002/nur.21605,6,43,
Pub suggested,12:23:28,10.3150/13-bej514,6,44,
Pub suggested,12:23:28,10.4236/ojs.2013.36a002,6,45,
Pub suggested,12:23:28,10.1002/9781118532843.biblio,6,46,
Pub suggested,12:23:28,10.1111/dmcn.12034,6,47,
Pub suggested,12:23:28,10.1111/j.1600-0501.2012.02514.x,6,48,
Pub suggested,12:23:28,10.1201/b15891-14,6,49,
Pub suggested,12:23:28,10.1088/0951-7715/15/5/312,6,50,
Update,12:23:28,,,,,6
Pub activated,12:23:33,10.2466/pms.1995.80.3.843,6,1,suggested
Pub deactivated,12:23:40,10.2466/pms.1995.80.3.843,6,1,
Pub activated,12:23:40,10.1080/02664763.2019.1620707,6,3,suggested
Pub qd for selected,12:24:10,10.1080/02664763.2019.1620707,6,3,suggested
Pub qd for selected,12:24:13,10.2466/pms.1995.80.3.843,6,1,suggested
Pub excluded,12:24:15,10.3390/e23091167,6,2,suggested
Pub deactivated,12:24:22,10.1080/02664763.2019.1620707,6,3,
Pub activated,12:24:22,10.2466/pms.1996.82.2.411,6,4,suggested
Pub qd for selected,12:24:28,10.2466/pms.1996.82.2.411,6,4,suggested
Pub deactivated,12:24:29,10.2466/pms.1996.82.2.411,6,4,
Pub added,12:24:29,10.1080/02664763.2019.1620707,,,
Pub added,12:24:29,10.2466/pms.1995.80.3.843,,,
Pub added,12:24:29,10.2466/pms.1996.82.2.411,,,
Pub suggested,12:24:38,10.1016/j.jspi.2012.06.004,9,1,
Pub suggested,12:24:38,10.1177/0049124100028003001,9,2,
Pub suggested,12:24:38,10.2307/1388242,9,3,
Pub suggested,12:24:38,10.1111/stan.12130,9,4,
Pub suggested,12:24:38,10.1007/s11135-014-0040-9,9,5,
Pub suggested,12:24:38,10.1108/s1049-2585(2009)0000017011,9,6,
Pub suggested,12:24:38,10.1177/003151259508100251,9,7,
Pub suggested,12:24:38,10.2466/pms.1992.74.2.576,9,8,
Pub suggested,12:24:38,10.2466/pms.1992.74.1.63,9,9,
Pub suggested,12:24:38,10.2466/pms.1989.69.1.234,9,10,
Pub suggested,12:24:38,10.1080/08982112.2021.1896732,9,11,
Pub suggested,12:24:38,10.1007/978-3-030-83819-5_5,9,12,
Pub suggested,12:24:38,10.1002/sim.9089,9,13,
Pub suggested,12:24:38,10.1016/j.joi.2022.101254,9,14,
Pub suggested,12:24:38,10.1109/icassp39728.2021.9413659,9,15,
Pub suggested,12:24:38,10.1109/tnnls.2020.3015937,9,16,
Pub suggested,12:24:38,10.3390/e22040458,9,17,
Pub suggested,12:24:38,10.3390/econometrics7020017,9,18,
Pub suggested,12:24:38,10.1002/cjs.11523,9,19,
Pub suggested,12:24:38,10.1002/9781119097013,9,20,
Pub suggested,12:24:38,10.1080/01924788.2018.1528830,9,21,
Pub suggested,12:24:38,10.1515/jci-2017-0019,9,22,
Pub suggested,12:24:38,10.1080/03610926.2016.1239114,9,23,
Pub suggested,12:24:38,10.1080/01621459.2016.1164706,9,24,
Pub suggested,12:24:38,10.3390/e18070248,9,25,
Pub suggested,12:24:38,10.1002/env.2202,9,26,
Pub suggested,12:24:38,10.1007/978-3-319-00035-0_12,9,27,
Pub suggested,12:24:38,10.1007/978-3-642-04898-2_608,9,28,
Pub suggested,12:24:38,10.1214/ss/1009212816,9,29,
Pub suggested,12:24:38,10.4135/9781412983617,9,30,
Pub suggested,12:24:38,10.1137/1107036,9,31,
Pub suggested,12:24:38,10.1080/23737867.2019.1581104,9,32,
Pub suggested,12:24:38,10.1002/sim.8902,9,33,
Pub suggested,12:24:38,10.1007/s10888-020-09454-7,9,34,
Pub suggested,12:24:38,10.1007/s11116-020-10124-w,9,35,
Pub suggested,12:24:38,10.1002/9781119568124.ch51,9,36,
Pub suggested,12:24:38,10.1111/rssc.12413,9,37,
Pub suggested,12:24:38,10.1177/0899764020937779,9,38,
Pub suggested,12:24:38,10.1109/tkde.2019.2905210,9,39,
Pub suggested,12:24:38,10.1214/19-aos1834,9,40,
Pub suggested,12:24:38,10.1007/s11842-020-09457-2,9,41,
Pub suggested,12:24:38,10.1007/s10182-018-00346-w,9,42,
Pub suggested,12:24:38,10.1007/s11092-019-09296-6,9,43,
Pub suggested,12:24:38,10.1002/9781119513469.refs,9,44,
Pub suggested,12:24:38,10.1111/1477-9552.12226,9,45,
Pub suggested,12:24:38,10.3382/ps/pev348,9,46,
Pub suggested,12:24:38,10.1145/2915970.2915992,9,47,
Pub suggested,12:24:38,10.1007/978-1-61779-971-6_21,9,48,
Pub suggested,12:24:38,10.1177/019251391012003007,9,49,
Pub suggested,12:24:38,10.2307/2094626,9,50,
Update,12:24:38,,,,,9
Network expanded,12:24:43,,,,,
Pub activated,12:24:55,10.2466/pms.1989.69.1.234,9,10,network
Pub excluded,12:25:7,10.2466/pms.1989.69.1.234,9,10,network
Pub deactivated,12:25:9,10.2466/pms.1989.69.1.234,9,10,
Pub activated,12:25:11,10.1108/s1049-2585(2009)0000017011,9,6,network
Pub excluded,12:25:28,10.1108/s1049-2585(2009)0000017011,9,6,network
Network collapsed,12:25:31,,,,,
Pub deactivated,12:25:33,10.1108/s1049-2585(2009)0000017011,9,6,
Pub suggested,12:25:42,10.1016/j.jspi.2012.06.004,9,1,
Pub suggested,12:25:42,10.1177/0049124100028003001,9,2,
Pub suggested,12:25:42,10.2307/1388242,9,3,
Pub suggested,12:25:42,10.1111/stan.12130,9,4,
Pub suggested,12:25:42,10.1007/s11135-014-0040-9,9,5,
Pub suggested,12:25:42,10.1177/003151259508100251,9,6,
Pub suggested,12:25:42,10.2466/pms.1992.74.1.63,9,7,
Pub suggested,12:25:42,10.2466/pms.1992.74.2.576,9,8,
Pub suggested,12:25:42,10.1080/08982112.2021.1896732,9,9,
Pub suggested,12:25:42,10.1007/978-3-030-83819-5_5,9,10,
Pub suggested,12:25:42,10.1002/sim.9089,9,11,
Pub suggested,12:25:42,10.1016/j.joi.2022.101254,9,12,
Pub suggested,12:25:42,10.3390/e22040458,9,13,
Pub suggested,12:25:42,10.17776/csj.648054,9,14,
Pub suggested,12:25:42,10.3390/econometrics7020017,9,15,
Pub suggested,12:25:42,10.1002/9781119097013,9,16,
Pub suggested,12:25:42,10.1080/01924788.2018.1528830,9,17,
Pub suggested,12:25:42,10.1080/24725854.2018.1429695,9,18,
Pub suggested,12:25:42,10.1080/01621459.2016.1164706,9,19,
Pub suggested,12:25:42,10.3390/e18070248,9,20,
Pub suggested,12:25:42,10.1007/978-3-642-04898-2_608,9,21,
Pub suggested,12:25:42,10.1214/ss/1009212816,9,22,
Pub suggested,12:25:42,10.4135/9781412983617,9,23,
Pub suggested,12:25:42,10.1137/1107036,9,24,
Pub suggested,12:25:42,10.1002/asi.24707,9,25,
Pub suggested,12:25:42,10.1080/1389224x.2021.1969958,9,26,
Pub suggested,12:25:42,10.2196/preprints.35717,9,27,
Pub suggested,12:25:42,10.1111/rssc.12411,9,28,
Pub suggested,12:25:42,10.1002/sim.8520,9,29,
Pub suggested,12:25:42,10.1002/9781118445112.stat08138,9,30,
Pub suggested,12:25:42,10.3934/dcds.2019170,9,31,
Pub suggested,12:25:42,10.1007/s10260-019-00464-y,9,32,
Pub suggested,12:25:42,10.1080/10705511.2017.1376586,9,33,
Pub suggested,12:25:42,10.1080/02664763.2017.1380787,9,34,
Pub suggested,12:25:42,10.1002/ecs2.1263,9,35,
Pub suggested,12:25:42,10.1007/s10071-016-1015-0,9,36,
Pub suggested,12:25:42,10.1080/00913367.2015.1130665,9,37,
Pub suggested,12:25:42,10.1007/s11135-016-0425-z,9,38,
Pub suggested,12:25:42,10.1080/03610926.2013.844252,9,39,
Pub suggested,12:25:42,10.3150/13-bej514,9,40,
Pub suggested,12:25:42,10.1007/978-0-8176-4811-4_1,9,41,
Pub suggested,12:25:42,10.1002/sim.5940,9,42,
Pub suggested,12:25:42,10.2139/ssrn.2208771,9,43,
Pub suggested,12:25:42,10.1007/s11634-012-0120-4,9,44,
Pub suggested,12:25:42,10.1111/j.1751-5823.2011.00160.x,9,45,
Pub suggested,12:25:42,10.1016/j.jspr.2011.04.002,9,46,
Pub suggested,12:25:42,10.1177/0018726710386396,9,47,
Pub suggested,12:25:42,10.1177/0049124194022004002,9,48,
Pub suggested,12:25:42,10.2307/2094626,9,49,
Pub suggested,12:25:42,10.2307/2092993,9,50,
Update,12:25:42,,,,,9
Network expanded,12:25:46,,,,,
Network mode changed,12:25:49,,,,,Timeline
Pub activated,12:25:54,10.1016/j.joi.2022.101254,9,12,network
Pub activated,12:25:58,10.1002/asi.24707,9,25,network
Pub deactivated,12:25:58,10.1016/j.joi.2022.101254,9,12,
Pub activated,12:26:1,10.1002/sim.9089,9,11,network
Pub deactivated,12:26:1,10.1002/asi.24707,9,25,
Pub activated,12:26:5,10.1080/08982112.2021.1896732,9,9,network
Pub deactivated,12:26:5,10.1002/sim.9089,9,11,
Pub activated,12:26:10,10.1007/978-3-030-83819-5_5,9,10,network
Pub deactivated,12:26:10,10.1080/08982112.2021.1896732,9,9,
Pub activated,12:26:14,10.1080/1389224x.2021.1969958,9,26,network
Pub deactivated,12:26:14,10.1007/978-3-030-83819-5_5,9,10,
Pub activated,12:26:17,10.2196/preprints.35717,9,27,network
Pub deactivated,12:26:17,10.1080/1389224x.2021.1969958,9,26,
Pub activated,12:26:21,10.3390/e22040458,9,13,network
Pub deactivated,12:26:21,10.2196/preprints.35717,9,27,
Pub excluded,12:26:27,10.3390/e22040458,9,13,network
Network collapsed,12:26:35,,,,,
Pub deactivated,12:26:36,10.3390/e22040458,9,13,
Filter updated,12:26:36,,,,,___
Pub filtered,12:26:36,10.1016/j.jspi.2012.06.004,9,1,
Pub filtered,12:26:36,10.1177/0049124100028003001,9,2,
Pub filtered,12:26:36,10.2307/1388242,9,3,
Pub filtered,12:26:36,10.1111/stan.12130,9,4,
Pub filtered,12:26:36,10.1007/s11135-014-0040-9,9,5,
Pub filtered,12:26:36,10.1177/003151259508100251,9,6,
Pub filtered,12:26:36,10.2466/pms.1992.74.1.63,9,7,
Pub filtered,12:26:36,10.2466/pms.1992.74.2.576,9,8,
Pub filtered,12:26:36,10.1080/08982112.2021.1896732,9,9,
Pub filtered,12:26:36,10.1007/978-3-030-83819-5_5,9,10,
Pub filtered,12:26:36,10.1002/sim.9089,9,11,
Pub filtered,12:26:36,10.1016/j.joi.2022.101254,9,12,
Pub filtered,12:26:36,10.3390/e22040458,9,13,
Pub filtered,12:26:36,10.17776/csj.648054,9,14,
Pub filtered,12:26:36,10.3390/econometrics7020017,9,15,
Pub filtered,12:26:36,10.1002/9781119097013,9,16,
Pub filtered,12:26:36,10.1080/01924788.2018.1528830,9,17,
Pub filtered,12:26:36,10.1080/24725854.2018.1429695,9,18,
Pub filtered,12:26:36,10.1080/01621459.2016.1164706,9,19,
Pub filtered,12:26:36,10.3390/e18070248,9,20,
Pub filtered,12:26:36,10.1007/978-3-642-04898-2_608,9,21,
Pub filtered,12:26:36,10.1214/ss/1009212816,9,22,
Pub filtered,12:26:36,10.4135/9781412983617,9,23,
Pub filtered,12:26:36,10.1137/1107036,9,24,
Pub filtered,12:26:36,10.1002/asi.24707,9,25,
Pub filtered,12:26:36,10.1080/1389224x.2021.1969958,9,26,
Pub filtered,12:26:36,10.2196/preprints.35717,9,27,
Pub filtered,12:26:36,10.1111/rssc.12411,9,28,
Pub filtered,12:26:36,10.1002/sim.8520,9,29,
Pub filtered,12:26:36,10.1002/9781118445112.stat08138,9,30,
Pub filtered,12:26:36,10.3934/dcds.2019170,9,31,
Pub filtered,12:26:36,10.1007/s10260-019-00464-y,9,32,
Pub filtered,12:26:36,10.1080/10705511.2017.1376586,9,33,
Pub filtered,12:26:36,10.1080/02664763.2017.1380787,9,34,
Pub filtered,12:26:36,10.1002/ecs2.1263,9,35,
Pub filtered,12:26:36,10.1007/s10071-016-1015-0,9,36,
Pub filtered,12:26:36,10.1080/00913367.2015.1130665,9,37,
Pub filtered,12:26:36,10.1007/s11135-016-0425-z,9,38,
Pub filtered,12:26:36,10.1080/03610926.2013.844252,9,39,
Pub filtered,12:26:36,10.3150/13-bej514,9,40,
Pub filtered,12:26:36,10.1007/978-0-8176-4811-4_1,9,41,
Pub filtered,12:26:36,10.1002/sim.5940,9,42,
Pub filtered,12:26:36,10.2139/ssrn.2208771,9,43,
Pub filtered,12:26:36,10.1007/s11634-012-0120-4,9,44,
Pub filtered,12:26:36,10.1111/j.1751-5823.2011.00160.x,9,45,
Pub filtered,12:26:36,10.1016/j.jspr.2011.04.002,9,46,
Pub filtered,12:26:36,10.1177/0018726710386396,9,47,
Pub filtered,12:26:36,10.1177/0049124194022004002,9,48,
Pub filtered,12:26:36,10.2307/2094626,9,49,
Pub filtered,12:26:36,10.2307/2092993,9,50,
Filter updated,12:26:38,,,,,___
Pub filtered,12:26:38,10.1016/j.jspi.2012.06.004,9,1,
Pub filtered,12:26:38,10.1177/0049124100028003001,9,2,
Pub filtered,12:26:38,10.2307/1388242,9,3,
Pub filtered,12:26:38,10.1111/stan.12130,9,4,
Pub filtered,12:26:38,10.1007/s11135-014-0040-9,9,5,
Pub filtered,12:26:38,10.1177/003151259508100251,9,6,
Pub filtered,12:26:38,10.2466/pms.1992.74.1.63,9,7,
Pub filtered,12:26:38,10.2466/pms.1992.74.2.576,9,8,
Pub filtered,12:26:38,10.1080/08982112.2021.1896732,9,9,
Pub filtered,12:26:38,10.1007/978-3-030-83819-5_5,9,10,
Pub filtered,12:26:38,10.1002/sim.9089,9,11,
Pub filtered,12:26:38,10.1016/j.joi.2022.101254,9,12,
Pub filtered,12:26:38,10.3390/e22040458,9,13,
Pub filtered,12:26:38,10.17776/csj.648054,9,14,
Pub filtered,12:26:38,10.3390/econometrics7020017,9,15,
Pub filtered,12:26:38,10.1002/9781119097013,9,16,
Pub filtered,12:26:38,10.1080/01924788.2018.1528830,9,17,
Pub filtered,12:26:38,10.1080/24725854.2018.1429695,9,18,
Pub filtered,12:26:38,10.1080/01621459.2016.1164706,9,19,
Pub filtered,12:26:38,10.3390/e18070248,9,20,
Pub filtered,12:26:38,10.1007/978-3-642-04898-2_608,9,21,
Pub filtered,12:26:38,10.1214/ss/1009212816,9,22,
Pub filtered,12:26:38,10.4135/9781412983617,9,23,
Pub filtered,12:26:38,10.1137/1107036,9,24,
Pub filtered,12:26:38,10.1002/asi.24707,9,25,
Pub filtered,12:26:38,10.1080/1389224x.2021.1969958,9,26,
Pub filtered,12:26:38,10.2196/preprints.35717,9,27,
Pub filtered,12:26:38,10.1111/rssc.12411,9,28,
Pub filtered,12:26:38,10.1002/sim.8520,9,29,
Pub filtered,12:26:38,10.1002/9781118445112.stat08138,9,30,
Pub filtered,12:26:38,10.3934/dcds.2019170,9,31,
Pub filtered,12:26:38,10.1007/s10260-019-00464-y,9,32,
Pub filtered,12:26:38,10.1080/10705511.2017.1376586,9,33,
Pub filtered,12:26:38,10.1080/02664763.2017.1380787,9,34,
Pub filtered,12:26:38,10.1002/ecs2.1263,9,35,
Pub filtered,12:26:38,10.1007/s10071-016-1015-0,9,36,
Pub filtered,12:26:38,10.1080/00913367.2015.1130665,9,37,
Pub filtered,12:26:38,10.1007/s11135-016-0425-z,9,38,
Pub filtered,12:26:38,10.1080/03610926.2013.844252,9,39,
Pub filtered,12:26:38,10.3150/13-bej514,9,40,
Pub filtered,12:26:38,10.1007/978-0-8176-4811-4_1,9,41,
Pub filtered,12:26:38,10.1002/sim.5940,9,42,
Pub filtered,12:26:38,10.2139/ssrn.2208771,9,43,
Pub filtered,12:26:38,10.1007/s11634-012-0120-4,9,44,
Pub filtered,12:26:38,10.1111/j.1751-5823.2011.00160.x,9,45,
Pub filtered,12:26:38,10.1016/j.jspr.2011.04.002,9,46,
Pub filtered,12:26:38,10.1177/0018726710386396,9,47,
Pub filtered,12:26:38,10.1177/0049124194022004002,9,48,
Pub filtered,12:26:38,10.2307/2094626,9,49,
Pub filtered,12:26:38,10.2307/2092993,9,50,
Filter updated,12:26:40,,,,,m___
Pub filtered,12:26:40,10.1016/j.jspi.2012.06.004,9,1,
Pub filtered,12:26:40,10.1177/0049124100028003001,9,2,
Pub filtered,12:26:40,10.2307/1388242,9,3,
Pub filtered,12:26:40,10.1111/stan.12130,9,4,
Pub filtered,12:26:40,10.1007/s11135-014-0040-9,9,5,
Pub filtered,12:26:40,10.1177/003151259508100251,9,6,
Pub filtered,12:26:40,10.2466/pms.1992.74.1.63,9,7,
Pub filtered,12:26:40,10.2466/pms.1992.74.2.576,9,8,
Pub filtered,12:26:40,10.1080/08982112.2021.1896732,9,9,
Pub filtered,12:26:40,10.1007/978-3-030-83819-5_5,9,10,
Pub filtered,12:26:40,10.1002/sim.9089,9,11,
Pub filtered,12:26:40,10.1016/j.joi.2022.101254,9,12,
Pub filtered,12:26:40,10.3390/e22040458,9,13,
Pub filtered,12:26:40,10.17776/csj.648054,9,14,
Pub filtered,12:26:40,10.3390/econometrics7020017,9,15,
Pub filtered,12:26:40,10.1002/9781119097013,9,16,
Pub filtered,12:26:40,10.1080/01924788.2018.1528830,9,17,
Pub filtered,12:26:40,10.1080/24725854.2018.1429695,9,18,
Pub filtered,12:26:40,10.1080/01621459.2016.1164706,9,19,
Pub filtered,12:26:40,10.3390/e18070248,9,20,
Pub filtered,12:26:40,10.1137/1107036,9,21,
Pub filtered,12:26:40,10.1002/asi.24707,9,22,
Pub filtered,12:26:40,10.1080/1389224x.2021.1969958,9,23,
Pub filtered,12:26:40,10.2196/preprints.35717,9,24,
Pub filtered,12:26:40,10.1111/rssc.12411,9,25,
Pub filtered,12:26:40,10.1002/sim.8520,9,26,
Pub filtered,12:26:40,10.1002/9781118445112.stat08138,9,27,
Pub filtered,12:26:40,10.3934/dcds.2019170,9,28,
Pub filtered,12:26:40,10.1007/s10260-019-00464-y,9,29,
Pub filtered,12:26:40,10.1080/10705511.2017.1376586,9,30,
Pub filtered,12:26:40,10.1080/02664763.2017.1380787,9,31,
Pub filtered,12:26:40,10.1002/ecs2.1263,9,32,
Pub filtered,12:26:40,10.1007/s10071-016-1015-0,9,33,
Pub filtered,12:26:40,10.1080/00913367.2015.1130665,9,34,
Pub filtered,12:26:40,10.1007/s11135-016-0425-z,9,35,
Pub filtered,12:26:40,10.1080/03610926.2013.844252,9,36,
Pub filtered,12:26:40,10.3150/13-bej514,9,37,
Pub filtered,12:26:40,10.1007/978-0-8176-4811-4_1,9,38,
Pub filtered,12:26:40,10.1002/sim.5940,9,39,
Pub filtered,12:26:40,10.2139/ssrn.2208771,9,40,
Pub filtered,12:26:40,10.1007/s11634-012-0120-4,9,41,
Pub filtered,12:26:40,10.1111/j.1751-5823.2011.00160.x,9,42,
Pub filtered,12:26:40,10.1016/j.jspr.2011.04.002,9,43,
Pub filtered,12:26:40,10.1177/0018726710386396,9,44,
Pub filtered,12:26:40,10.1177/0049124194022004002,9,45,
Pub filtered,12:26:40,10.2307/2094626,9,46,
Pub filtered,12:26:40,10.2307/2092993,9,47,
Filter updated,12:26:40,,,,,me___
